#  NACA 0012                                       
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   5.0000
#
#    x           cf
   0.12574      0.28700E-02
   0.13195      0.27685E-02
   0.13825      0.26924E-02
   0.14463      0.25832E-02
   0.15107      0.25286E-02
   0.15757      0.24444E-02
   0.16412      0.23727E-02
   0.17072      0.23019E-02
   0.17737      0.22360E-02
   0.18405      0.21686E-02
   0.19077      0.21201E-02
   0.19753      0.20594E-02
   0.20432      0.19980E-02
   0.21113      0.19443E-02
   0.21797      0.18860E-02
   0.22484      0.18425E-02
   0.23173      0.18062E-02
   0.23864      0.17451E-02
   0.24557      0.17035E-02
   0.25252      0.16686E-02
   0.25949      0.16196E-02
   0.26648      0.15825E-02
   0.27348      0.15450E-02
   0.28050      0.15093E-02
   0.28753      0.14669E-02
   0.29457      0.14306E-02
   0.30163      0.14007E-02
   0.30871      0.13560E-02
   0.31579      0.13385E-02
   0.32288      0.13004E-02
   0.32999      0.12723E-02
   0.33711      0.12407E-02
   0.34423      0.12055E-02
   0.35137      0.11907E-02
   0.35851      0.11523E-02
   0.36567      0.11331E-02
   0.37283      0.10977E-02
   0.38000      0.10789E-02
   0.38718      0.10565E-02
   0.39437      0.10262E-02
   0.40156      0.10041E-02
   0.40876      0.98391E-03
   0.41596      0.96300E-03
   0.42318      0.93594E-03
   0.43040      0.91710E-03
   0.43762      0.89297E-03
   0.44485      0.87788E-03
   0.45209      0.85313E-03
   0.45933      0.83572E-03
   0.46657      0.81550E-03
   0.47382      0.79830E-03
   0.48108      0.78097E-03
   0.48834      0.76168E-03
   0.49560      0.74602E-03
   0.50287      0.72488E-03
   0.51014      0.70946E-03
   0.51742      0.69478E-03
   0.52470      0.67851E-03
   0.53198      0.66217E-03
   0.53926      0.64687E-03
   0.54655      0.63258E-03
   0.55385      0.61863E-03
   0.56114      0.60215E-03
   0.56844      0.58773E-03
   0.57574      0.57394E-03
   0.58304      0.56015E-03
   0.59035      0.54872E-03
   0.59765      0.53617E-03
   0.60496      0.52085E-03
   0.61227      0.51092E-03
   0.61959      0.49853E-03
   0.62690      0.48902E-03
   0.63422      0.47837E-03
   0.64153      0.46933E-03
   0.64885      0.45839E-03
   0.65617      0.45010E-03
   0.66349      0.44578E-03
   0.67082      0.43731E-03
   0.67814      0.43309E-03
   0.68546      0.43324E-03
   0.69279      0.43274E-03
   0.70011      0.43876E-03
   0.70744      0.44884E-03
   0.71477      0.46748E-03
   0.72209      0.50888E-03
   0.72942      0.62374E-03
   0.73675      0.81439E-03
   0.74407      0.11097E-02
   0.75140      0.14858E-02
   0.75872      0.18917E-02
   0.76605      0.23021E-02
   0.77337      0.26782E-02
   0.78070      0.29960E-02
   0.78802      0.32599E-02
   0.79535      0.34730E-02
   0.80267      0.36323E-02
   0.80999      0.37542E-02
   0.81731      0.38405E-02
   0.82462      0.38926E-02
   0.83194      0.39362E-02
   0.83925      0.39509E-02
   0.84656      0.39525E-02
   0.85387      0.39487E-02
   0.86117      0.39254E-02
   0.86847      0.38953E-02
   0.87576      0.38670E-02
   0.88304      0.38231E-02
   0.89031      0.37840E-02
   0.89756      0.37288E-02
   0.90480      0.36758E-02
   0.91200      0.36203E-02
   0.91916      0.35612E-02
   0.92628      0.34924E-02
